grid,velocity,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_CH4,X_CO,X_CO2,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_N2,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO
1.5443478260869563,0.0005406548958815239,679.6631213277677,0.505160776351076,0.009249171715047399,3.374643891158324e-13,3.161919126564444e-13,0.16722729671483716,2.8159088227352106e-12,0.051016166704834144,1.0016336541374583e-07,3.0177003656920235e-05,5.588456616775295e-44,9.898556619782533e-33,2.7686716312353323e-21,2.2434425225147837e-22,4.546189634110826e-11,0.0004923226698932024,0.00734622234998182,0.015603222819043965,1.7017177929179535e-16,4.0249554177417315e-06,3.268064022213787e-18,4.047344557346512e-14,4.906731468935618e-07,9.445530718610004e-27,2.119739073843143e-11,6.0362781874394396e-21,6.276377283027489e-09,4.696049875302009e-18,5.8028406260016925e-09,2.0283983322425717e-21,1.173736675948469e-10,1.2335684317929685e-14,7.782363252962318e-27,4.0223037139438045e-23,8.739593566838546e-22,2.7840972529024158e-14,3.2660730973036343e-20,6.190260128630063e-14,4.915758050917025e-10,7.266813983392233e-08,3.1044206240672045e-21,2.5624451663553655e-31,2.6317616347028537e-16,5.113253387580786e-26,8.644978932848718e-34,6.8238616307621775e-18,3.348381859141022e-19,1.6961610063247707e-14,5.913906769055158e-23,0.7490307188037697,1.6858336440283285e-28,3.1589121008570216e-18,2.3040540677267533e-14,6.074632303804599e-19,3.8645259772841065e-13
1.5652173913043477,0.0005688649178668574,715.5284327825237,0.4801091059906805,0.007747069935421743,2.351101388381326e-12,3.1624619198649186e-12,0.1649476672175527,1.7846839708734807e-11,0.05430761820629686,2.4927885620641155e-07,3.321543365668814e-05,1.5217365631224314e-40,2.462403674260864e-30,6.282147167295401e-20,5.202339733022607e-21,1.7010876362788115e-10,0.00041345099414872883,0.0064068486795120115,0.016714492951133034,1.0385217343566467e-15,4.538791863455227e-06,2.2035393412034258e-17,2.718949120646679e-13,5.501967272274719e-07,1.2940469031709293e-25,2.3788415426536467e-11,5.3344278854595166e-20,7.05485670220172e-09,3.328272769816886e-17,6.605811402889434e-09,1.581698850649623e-20,1.343144559148295e-10,1.4104962502481883e-14,6.0534371511281e-26,4.0421171787178767e-22,5.6681489278670165e-21,3.0308886236228984e-14,2.900199917400787e-19,1.9740064492662362e-13,5.494233361393563e-10,8.207467233254901e-08,2.7510054400803716e-20,3.0755695312610853e-30,2.9554668597359083e-16,1.6223646052918127e-25,1.1613636865798585e-31,7.704368126431416e-18,3.7803306508518045e-19,1.9147396323202047e-14,4.1071705391157837e-22,0.7494242016774896,1.7038314506082245e-28,5.5762730396694116e-18,2.5384422120326516e-14,6.16527949856499e-18,4.4614005360090783e-13
1.586086956521739,0.0005992016492770472,754.0958073847698,0.455801161147896,0.0062464063630331456,1.5549113812129844e-11,3.020333883206587e-11,0.1624596074037359,1.1138549501566274e-10,0.05777581476986304,6.013589996565656e-07,3.633922791778433e-05,1.3484588368244083e-37,3.271983745502335e-28,1.2360181699603394e-18,1.0400011679695943e-19,5.578747988749973e-10,0.0003286854366724006,0.005386866475363052,0.017952430114973463,6.563238144909051e-15,5.123858168909194e-06,1.470383608985122e-16,1.4836339867321469e-12,6.060479737318956e-07,1.718379116628451e-24,2.6633530940804318e-11,4.637124710225904e-19,7.905264105633426e-09,2.3963625566398434e-16,7.523007768099879e-09,1.2302335192338038e-19,1.5441537942949187e-10,1.6142666803939468e-14,4.394209332405319e-25,3.822033593965323e-21,3.657415021544876e-20,3.29335640866243e-14,2.4204999441508696e-18,6.276413537097938e-13,6.129577712857855e-10,9.259190537353205e-08,2.3372883153850636e-19,3.5717394721205233e-29,3.3138170853933466e-16,5.551302927690385e-25,1.3126270132946858e-29,8.694125139080586e-18,4.2654326438196716e-19,2.1586815753990008e-14,2.669529347217212e-21,0.749807409411362,1.7196058345713465e-28,8.791424129740087e-18,2.6572317009883982e-14,6.258799611733761e-17,5.245204629743152e-13
1.5965217391304347,0.0006151238736842251,774.3410529812245,0.4440026264027413,0.005488940761364363,3.8889473945556014e-11,9.107682272849009e-11,0.16112151582898454,2.767861130844164e-10,0.05959480865698973,9.171957611911707e-07,3.7795323208503614e-05,3.61118963134152e-36,3.474037887703564e-27,5.184335905816193e-18,4.389657558034197e-19,9.591210934096846e-10,0.000283666048568654,0.0048408884163129735,0.018627666180265623,1.658373023077841e-14,5.397938965231308e-06,3.7225253683856554e-16,3.1803910462585e-12,6.181612502496709e-07,6.172764626750096e-24,2.8112631282790363e-11,1.3553278339066291e-18,8.335579176779736e-09,6.442469681297248e-16,7.98115593708312e-09,3.463399173385916e-19,1.6765858161995258e-10,1.7349374616390746e-14,1.144759535033667e-24,1.1435825216331503e-20,9.297659078093089e-20,3.432329889348843e-14,6.77104163933439e-18,1.1188502002468948e-12,6.472813212393387e-10,9.837720501946301e-08,6.679290056415608e-19,1.2021573361080498e-28,3.5094662428680296e-16,1.0889843978603609e-24,1.2846683707761688e-28,9.253954747775847e-18,4.539233784483667e-19,2.2920893306833576e-14,6.61843293681318e-21,0.7499976685804634,1.7268121646335333e-28,1.0566816907463059e-17,2.6368842567253114e-14,1.9709973719375605e-16,5.810456391269609e-13
1.6069565217391304,0.0006314913759684987,795.1532288357519,0.43249434845259105,0.004735727563925315,9.474388842717119e-11,2.6816146130232946e-10,0.15973516910267227,6.837762080152462e-10,0.06144921870544535,1.3724192627183102e-06,3.899519152581285e-05,8.781696206680641e-35,3.4498681543891794e-26,2.085628793253825e-17,1.7755729160017616e-18,1.5895480710936068e-09,0.00023750538833220957,0.004277271392217427,0.019333434854901896,4.144384896428443e-14,5.5874277417236895e-06,9.12149135962554e-16,6.392214479733936e-12,6.081658454132577e-07,2.1822634585077078e-23,2.9542293482730684e-11,3.912116415487513e-18,8.730849435668174e-09,1.7144575599506348e-15,8.355952566458147e-09,9.843299838329806e-19,1.8495414523465622e-10,1.8746285768516017e-14,2.890595785216756e-24,3.33184532382485e-20,2.3561471208420403e-19,3.5752374125087504e-14,1.838771785679625e-17,1.9852563729442626e-12,6.828995728449144e-10,1.044871000284768e-07,1.863089648412583e-18,3.99726960693726e-28,3.715033624747312e-16,2.2456684517376135e-24,1.176084938594396e-27,9.87153369239947e-18,4.840790448248081e-19,2.4318127137406248e-14,1.6044908445566156e-20,0.7501849846714213,1.7336053125645705e-28,1.2290370704516233e-17,2.5601261730139743e-14,6.071530782208292e-16,6.538637987765474e-13
1.6278260869565218,0.0006651496173929689,837.9491700996055,0.410608810831288,0.0032751498765404155,4.985450832858195e-10,2.0821841800355927e-09,0.1568914444261349,4.037996378174356e-09,0.06517186912037584,2.832830409685694e-06,3.954848432362634e-05,3.3210578222004777e-32,2.5454863309103218e-24,2.8417791759819346e-16,2.4411113979188728e-17,3.787718170107436e-09,0.00014493092219487657,0.00312786334281958,0.020797030748565586,2.296361003396326e-13,5.3112519013245316e-06,4.447070621792903e-15,2.0351020920453008e-11,4.809045736327743e-07,2.5053865503236574e-22,3.169882497375641e-11,3.015365394415824e-17,9.164752394564472e-09,1.0918430689928188e-14,8.33012329674095e-09,8.174330534306744e-18,2.42440778112803e-10,2.246626028754221e-14,1.6278693590843793e-23,2.5374219058751695e-19,1.463665987505841e-18,3.8675204629949885e-14,1.187381280680742e-16,6.024744820555651e-12,7.556741677432317e-10,1.1751280439852723e-07,1.2874801865998347e-17,4.1666361279261476e-27,4.149609871046496e-16,1.0527857085590975e-23,7.403431802165574e-26,1.1378335144681794e-17,5.576799706526477e-19,2.722269078042389e-14,8.692805252220825e-20,0.7505433916206363,1.7460487118801186e-28,1.4393012702176913e-17,2.2980125554510566e-14,5.011956341620919e-15,8.484188326395685e-13
1.6486956521739131,0.0006970066087857702,878.4617552244783,0.3918428047018571,0.0019495609783323157,1.656762356397765e-09,1.0753118829471213e-08,0.15417207747151349,1.8267304467106647e-08,0.0686676804883871,4.524052006961607e-06,3.116445708842327e-05,2.647181827657053e-30,6.29755892819332e-23,1.9924040126575046e-15,1.7211229580135573e-16,6.001489139042414e-09,6.470666583663904e-05,0.002026487962619216,0.022215263957549223,6.398586270658511e-13,3.2404752807710476e-06,9.09366825168817e-15,3.425115490828071e-11,2.035463950108456e-07,1.742040863778655e-21,2.8319390088675796e-11,1.3010671747517736e-16,7.078534780904784e-09,3.211920587674985e-14,5.073979671591183e-09,5.733033845212303e-17,3.591777406748672e-10,2.9262911624593016e-14,6.780109025522087e-23,1.265142931737555e-18,6.953530872784885e-18,4.1600764555730756e-14,4.697898748816895e-16,1.5237484990285678e-11,8.290448526592146e-10,1.3166239195788954e-07,5.713219364818537e-17,3.101766186226037e-26,4.592852846008964e-16,3.600848846244077e-23,1.5899331024195552e-24,1.420427362429832e-17,7.059817082019785e-19,3.002384764750396e-14,3.5859434323307947e-19,0.7508649081837135,1.7577444708945667e-28,9.25812949328247e-18,1.72566183781927e-14,2.0285060889934905e-14,8.426193177117432e-13
1.6695652173913043,0.0007201553917508997,907.9262795998499,0.3792495416396256,0.0010002277677581249,2.1746185208060363e-09,2.2956164386876723e-08,0.15218532465125661,4.0684145402935325e-08,0.07119778853086095,4.582297886965306e-06,1.5213613045284257e-05,8.810995523615649e-30,1.576104201159081e-22,3.4724681840995746e-15,3.009403615406721e-16,4.789006810145926e-09,2.1076714286463977e-05,0.0011770238734183786,0.023295224618495522,5.392263306599777e-13,1.2356401003423881e-06,5.255591434850146e-15,2.0741593087072957e-11,5.133478014259197e-08,2.8942916838846804e-21,1.498064733462023e-11,1.3156761333526032e-16,2.8354042157776807e-09,2.1600631787097997e-14,1.5122024421675684e-09,1.0048478683336774e-16,2.7762539300833185e-10,3.3912863165691215e-14,1.489090068863341e-22,2.331891234894154e-18,1.6081302397742047e-17,4.412052094782133e-14,6.9251967677631845e-16,2.5006200300215028e-11,9.024676829307446e-10,1.4542920975159535e-07,1.0059737950793117e-16,9.422613563795394e-26,4.792290952731594e-16,4.5318292806989925e-23,3.592422266589869e-24,1.8206483544036872e-17,1.0772644256697638e-18,3.218359550763149e-14,7.68493010930213e-19,0.7511020293354935,1.7698523884113657e-28,1.962822627430596e-18,4.6205295400000665e-15,1.6949003184809312e-14,3.4125226632668305e-13
1.6904347826086954,0.0007325459080845164,923.7314720455129,0.3728360160559253,0.0004950860961357394,1.4012849823061731e-09,2.2411559083781935e-08,0.15111939380714412,4.903323438096974e-08,0.07253308595581824,3.400746451251937e-06,5.8495106200757125e-06,2.4734332398275224e-30,6.864746182023769e-23,2.0397433073414974e-15,1.771171433878747e-16,2.361235288507276e-09,6.347923997544446e-06,0.0006703079449005597,0.023925014034886016,2.0355391361297978e-13,4.000569373075871e-07,1.5380516403546028e-15,6.5408511157525e-12,1.3109550865913411e-08,1.7452338704601724e-21,6.2908044514513966e-12,5.0493934888620534e-17,8.43190397283517e-10,5.5296695109749704e-15,3.2995103316285496e-10,4.979154815171031e-17,1.1415339786857633e-10,3.333194697192985e-14,1.5891420285061304e-22,1.7850644435661364e-18,1.996295604299442e-17,4.6227570795968477e-14,4.731874785692884e-16,2.775471752244452e-11,9.67296921858867e-10,1.5546989510496813e-07,8.440988880446984e-17,1.2323321639370755e-25,4.549285793561103e-16,2.47192983815392e-23,1.4841688023030401e-24,1.8994278688612162e-17,1.721303415617034e-18,3.3555588409359844e-14,9.073857492985535e-19,0.7512408678407677,1.783446300771698e-28,2.3136588525246304e-19,6.388630042834659e-16,5.077179342635775e-15,7.084242032256274e-14
1.7113043478260868,0.000738460541683727,931.2965334298241,0.3698503544055725,0.0002568176878188417,6.889184181804837e-10,1.4767839329954285e-08,0.15061128363825974,4.432925073593918e-08,0.07315445122004591,2.2836306853442675e-06,2.245469168485555e-06,2.782427130400858e-31,1.5679263671130387e-23,7.701367019924943e-16,6.694810160443343e-17,9.91523362398059e-10,2.074116430006023e-06,0.0003990625280765066,0.024256346023203597,5.935085462062447e-14,1.3442513091950356e-07,3.959673400941171e-16,1.7225518338416786e-12,4.1115276136409575e-09,7.707976793446215e-22,2.840533352654347e-12,1.4319895549288247e-17,2.563744005345449e-10,1.0457686967528784e-15,7.226615000918077e-11,1.5167887788883643e-17,3.850122438303462e-11,3.195387346392438e-14,1.1222331359430153e-22,9.352245745053626e-19,1.8548774141515642e-17,4.816235826859146e-14,2.3907679504691076e-16,2.5182913490225703e-11,1.0141211727897463e-09,1.608652296744084e-07,5.150427928288206e-17,1.085444198198339e-25,4.1729609485998874e-16,9.51529097360491e-24,3.3063812777260907e-25,1.794691405094281e-17,2.5236538542513087e-18,3.438273516463833e-14,8.052303664855896e-19,0.751315074095693,1.797942421683848e-28,2.6287193084498887e-20,7.6503988749897e-17,1.121022626883697e-15,1.1637647396841398e-14
1.7321739130434781,0.0007413370762498859,934.9859404189842,0.3684155039917167,0.00014267659056870613,3.2122156940884526e-10,8.329799739000595e-09,0.1503652730364036,3.581291598036241e-08,0.0734475021424681,1.5203983164853674e-06,9.245457683548637e-07,2.6454813850626665e-32,3.1958062481607612e-24,2.5927548062204746e-16,2.255273260211824e-17,4.143129851875985e-10,7.691766181158709e-07,0.0002527617310679073,0.024432819667428916,1.7210092415427856e-14,4.989772200601782e-08,1.0840989463717151e-16,4.645979603179688e-13,1.5327251676691131e-09,3.3819208417974335e-22,1.4901086332214493e-12,4.051327488680601e-18,8.85546131647296e-11,2.0259686476172084e-16,1.8045377018291295e-11,4.186538729075256e-18,1.3156487364116173e-11,3.1235716345911597e-14,6.674401811319973e-23,4.438683916618325e-19,1.5370370945501005e-17,4.991023031794551e-14,1.1295771282103435e-16,2.1078895822301845e-11,1.044453189998471e-09,1.6292431433447064e-07,2.8611795116566175e-17,8.33262072546196e-26,3.8560038051089696e-16,3.389815310798879e-24,6.657774151667639e-26,1.6891067238807927e-17,3.3546782429746515e-18,3.488169337605808e-14,6.407995071238324e-19,0.7513554922909682,1.8125288462250635e-28,3.566686504953568e-21,9.985861744546115e-18,2.55437780024362e-16,1.9491971391119626e-15
1.7530434782608695,0.0007428483623732522,936.9293145948174,0.3676661001762764,8.351323414877869e-05,1.5050307690096597e-10,4.417010293607244e-09,0.1502368050721886,2.7545033023256583e-08,0.07359681418666122,1.0224971860294491e-06,4.032381247776873e-07,2.4888362226692746e-33,6.416159683524791e-25,8.241624619953218e-17,7.171298326815806e-18,1.7147058252261712e-10,3.062143799462699e-07,0.0001689195921985286,0.024532927716855998,5.061159454090355e-15,1.949936104853191e-08,3.0744469072537593e-17,1.2757308234593458e-13,6.095840938784521e-10,1.5533210717867191e-22,8.746125208801995e-13,1.1661762529333891e-18,3.287176137998402e-11,4.095977384005192e-17,4.864196609634406e-12,1.1287528718039676e-18,4.594705222991189e-12,3.109068792393083e-14,3.726601156742864e-23,2.0796720864831348e-19,1.2093552014507102e-17,5.143515995615443e-14,5.329688805643319e-17,1.720948349650778e-11,1.0637510600310999e-09,1.6304457831502184e-07,1.5646885141367787e-17,6.106390570679546e-26,3.622358885876142e-16,1.1805931242667992e-24,1.3281371264692018e-26,1.6174237573964145e-17,4.135989923821119e-18,3.518164431543452e-14,4.878342663499179e-19,0.7513790716862985,1.8269186299167874e-28,5.311997548453627e-22,1.2839359881063385e-18,6.181340797041508e-17,3.2653475822461527e-16
1.7947826086956522,0.0007440370548383696,938.4641485492709,0.36707878924615017,3.8162129816273736e-05,4.684030937011326e-11,1.5442220783558758e-09,0.15013702230858783,1.7490959967996453e-08,0.07370793278993276,5.566841460476074e-07,1.1691863231306363e-07,7.434808560341956e-35,6.156972816362947e-26,1.50644792881238e-17,1.3111574405134659e-18,4.940910802303261e-11,9.246858738093229e-08,9.404284838047234e-05,0.024620992754318206,8.992493755253538e-16,5.539464203075466e-09,5.1186164708708815e-18,1.9938943253038728e-14,1.7304795063534989e-10,5.594503370839154e-23,4.885684936413074e-13,2.1875262836757653e-19,9.607550214099928e-12,5.3919773351114906e-18,1.0275798294828923e-12,1.8482025922190551e-19,1.1744841642649407e-12,3.1848124055582686e-14,1.432755434563917e-23,6.345935546778424e-20,7.979378107100896e-18,5.38574396965345e-14,1.6683133729381192e-17,1.2655610551063734e-11,1.0817498167418298e-09,1.6023643840503795e-07,6.224754425021797e-18,3.6160708862784554e-26,3.341734415300592e-16,2.614752408112392e-25,1.2680411762386045e-27,1.5514094404960017e-17,5.457183556616129e-18,3.5384698051641564e-14,3.05265477771201e-19,0.7514008949103708,1.8546748912219542e-28,4.429470531578579e-23,1.0382536579586596e-19,9.508335668870822e-18,3.338100238030799e-17
1.8365217391304347,0.000744531259566913,939.1047552335456,0.3668351592196019,2.0147285055836908e-05,1.7916581960084964e-11,6.2447624622123e-10,0.15009600386435057,1.175404808507145e-08,0.07375120652947709,3.362416613688619e-07,4.251705106538872e-08,4.0471232110880276e-36,8.760295541626477e-27,3.49244797659328e-18,3.039989691344171e-19,1.705128001682248e-11,3.60027028416613e-08,5.9117832270367346e-05,0.024661648825176775,2.1877602076975204e-16,1.997151525037618e-09,1.1447003732518663e-18,4.190551411928623e-15,5.982643432300829e-11,2.6159827701043067e-23,3.3750753422569605e-13,5.717480292280678e-20,3.711484281959348e-12,1.1742255083644934e-18,3.358834310999836e-13,4.3260020784903263e-20,4.0369812181478945e-13,3.2791064474504166e-14,6.508580917270269e-24,2.3630061825346717e-20,5.5253186801429386e-18,5.571888364654758e-14,6.398793614598399e-18,1.0256153182441978e-11,1.0900681848155983e-09,1.5615194864886393e-07,3.0314912469345655e-18,2.314284604238919e-26,3.1685253386153773e-16,7.674587746332329e-26,1.8003787209227064e-28,1.5221230887930838e-17,6.510462277900078e-18,3.532068693456893e-14,2.0234629086369762e-19,0.7514112891745938,1.8811390078037723e-28,5.9358190154206234e-24,1.196013587894911e-20,2.2243287745773686e-18,5.103121010971909e-18
1.8782608695652172,0.0007447740541355076,939.4205814127303,0.36671558448580477,1.1673311463387645e-05,8.10418011545016e-12,2.910643897529738e-10,0.1500760903955187,8.458421625798785e-09,0.07377112778740154,2.2024685725900257e-07,1.834731826617721e-08,3.614328843403018e-37,1.729310873259846e-27,1.0047538642983892e-18,8.746069648399044e-20,6.817579658971206e-12,1.6616944729764228e-08,4.024435898135549e-05,0.024683401807052665,6.822955317268491e-17,8.53329954027404e-10,3.2283506551784147e-19,1.1143026148330795e-15,2.3898152159559992e-11,1.466161187826218e-23,2.618992858034522e-13,1.9140502442949234e-20,1.7207012254242579e-12,3.6294700535270015e-19,1.4566348467826302e-13,1.3428913845047542e-20,1.7178715129609952e-13,3.366558311840163e-14,3.4791953096191905e-24,1.0377859857366675e-20,4.073646430390156e-18,5.721583613150806e-14,2.8992564642181057e-18,9.083970665883421e-12,1.0942677649282107e-09,1.5164282233423962e-07,1.7518215591213975e-18,1.6053487301977028e-26,3.0476910191453587e-16,2.846094588056881e-26,3.5502882553469945e-29,1.5072571301167155e-17,7.370843961016087e-18,3.508782770402194e-14,1.432402649830135e-19,0.7514170447382246,1.906344399962521e-28,1.1115097801072524e-24,1.85406515780293e-21,6.982915890033429e-19,1.0974241717975433e-18
1.92,0.0007449101487627345,939.5981557788886,0.36664859210369166,7.109633770202304e-06,4.116475918244781e-12,1.5059337702244423e-10,0.15006505986233093,6.433984223114157e-09,0.07378161961575648,1.5223527901757751e-07,8.866634983609911e-09,4.4971193603897137e-38,4.235369559183278e-28,3.3258148093865644e-19,2.8949720209573926e-20,2.9667292743810627e-12,8.364924435567204e-09,2.8806440961329498e-05,0.024696459036655863,2.4794456579642733e-17,3.9944262025334035e-10,1.0456917910561648e-19,3.4229688698441346e-16,1.0280178500874167e-11,9.259034752832989e-24,2.1697942280293256e-13,7.412702676085905e-21,8.749411224693592e-13,1.3419663597747622e-19,7.153136364056629e-14,4.959148836714748e-21,8.217403650306113e-14,3.443451521157901e-14,2.108953562249266e-24,5.112367795195139e-21,3.1621636067143493e-18,5.847192459905101e-14,1.4745802170411135e-18,8.603289181958378e-12,1.0965271918461617e-09,1.4702608895692466e-07,1.1432983880040401e-18,1.1855064657861782e-26,2.955234687898191e-16,1.2285161386503796e-26,8.690137782254402e-30,1.4987384198489652e-17,8.097242933985552e-18,3.473950307264508e-14,1.0684737443290947e-19,0.7514206208097097,1.9303143399274884e-28,2.4968751479928655e-25,3.2369006018953654e-22,2.5988492050362014e-19,2.8306950602589e-19
2.003478260869565,0.0007450329078511731,939.7590739186265,0.3665881842282699,3.2936105938381936e-06,1.5756210196946385e-12,5.876079608190822e-11,0.1500553112890475,4.481887340952215e-09,0.07379008324457449,8.843104655598422e-08,3.086910726919364e-09,2.5000248859904808e-39,6.14935396609855e-29,7.110097543396792e-20,6.188614515871761e-21,9.10417062263328e-13,3.2118966089602584e-09,1.725262168659139e-05,0.02470944700058783,6.214129066241901e-18,1.3845151038686162e-10,2.1734904458561444e-20,6.411437983102562e-17,3.12000350741393e-12,5.0942093803431e-24,1.710286445839129e-13,2.021453260837883e-21,3.4267328981546884e-13,3.533362597767036e-20,2.7427383545669875e-14,1.3105764986341306e-21,3.066267828298187e-14,3.5688660904473304e-14,1.1083190276625035e-24,1.8375054317157933e-21,2.2755286872499258e-18,6.049641286649108e-14,5.654762177103183e-19,8.775654907198203e-12,1.098203743794673e-09,1.3788641120156917e-07,6.749617915664465e-19,7.888373694002532e-27,2.8198389324604793e-16,4.022580582205627e-27,1.261056504207406e-30,1.4907796854541183e-17,9.272775734130352e-18,3.3792299221613757e-14,7.100956031429026e-20,0.7514243738248574,1.9745849761586962e-28,3.147489921457591e-26,3.689527932696877e-23,6.817944458326919e-20,4.660571667432102e-20
2.08695652173913,0.0007450923424654485,939.8373081383904,0.36655894415882895,1.654429695451027e-06,7.432337938371271e-13,2.8057631198389448e-11,0.15005067327042856,3.4988197618986722e-09,0.0737936644551554,5.6455815409937804e-08,1.3132135248812127e-09,2.6257387454520216e-40,1.3683118585852496e-29,2.0512078422446515e-20,1.785166727502533e-21,3.3639725355523307e-13,1.4078918532502666e-09,1.1063772916363794e-05,0.024716342685746486,2.037679407518013e-18,5.6143488964886516e-11,5.981513768516824e-21,1.612394960179713e-17,1.1194815502306976e-12,3.3494044263373286e-24,1.438810496490122e-13,6.990030969268077e-22,1.5206519867099612e-13,1.1850805006911517e-20,1.1915161822517184e-14,4.555154586575725e-22,1.3411143535166429e-14,3.671356562083089e-14,7.177303630487541e-25,8.134291975407601e-22,1.8243128769686194e-18,6.218496213336187e-14,2.6717852916630365e-19,9.811031997396485e-12,1.0984044701042499e-09,1.2915912642767075e-07,4.807150698303189e-19,5.926633202856915e-27,2.7124236748477224e-16,1.712073238090545e-27,2.805302705190248e-31,1.4867413530335844e-17,1.0263691780104975e-17,3.267404512456521e-14,5.2564710170782815e-20,0.7514264083561218,2.0140595123826072e-28,5.629595217957271e-27,5.444707062246405e-24,2.3117788070439757e-20,9.572521063507932e-21
2.1704347826086954,0.0007451252393670481,939.8807614802475,0.3665427617190779,8.495090667648098e-07,3.9737155223050453e-13,1.514924855302313e-11,0.15004814908340894,2.95197004958632e-09,0.07379539589576879,3.796892524600174e-08,6.282060162237648e-10,4.0400622001074116e-41,3.932002644406824e-30,7.031728631333518e-21,6.118721340970698e-22,1.366565392179545e-13,6.466391016235527e-10,7.352146114951199e-06,0.024720444649349832,7.683120547848842e-19,2.4334471927394992e-11,1.929405480261195e-21,4.7747269265040354e-18,4.3758067801482784e-13,2.4617718565278526e-24,1.252528332782452e-13,2.7248697011140517e-22,7.045292571514819e-14,4.473575821450295e-21,5.381239531693813e-15,1.847099048619988e-22,6.312619193104434e-15,3.758938083364466e-14,5.280407381666358e-25,4.0826041511404585e-22,1.5750082358909172e-18,6.367316362698869e-14,1.4306227324194945e-19,1.1651126574271181e-11,1.0976686208071712e-09,1.209357777659711e-07,3.834362476338337e-19,4.830300334505837e-27,2.619441919539202e-16,8.45036284255895e-28,8.060243146221947e-32,1.4844099573778696e-17,1.1151149278844023e-17,3.145469617592171e-14,4.1928901303053296e-20,0.751427644434657,2.048850896765575e-28,1.2305256023600292e-27,8.99451027751845e-25,8.911465844649916e-21,2.1446540442276925e-21
2.337391304347826,0.0007451541423667612,939.9191129424297,0.3665285449401797,2.8648584172803707e-07,1.6544808392061145e-13,6.407253905725616e-12,0.15004598990300952,2.519680872584526e-09,0.0737965903564957,2.0803820872386772e-08,2.1482043282687862e-10,3.36137242744385e-42,7.805466586171976e-31,1.6442970534939396e-21,1.4303893049174156e-22,3.7425756306240093e-14,1.9820828467949808e-10,3.7304115271796336e-06,0.02472439742252696,1.9472533142439956e-19,7.026177930662882e-12,4.113612750558151e-22,8.570477138458833e-19,1.1486005588392652e-13,1.6994703691273246e-24,1.0125120221151679e-13,7.160592436390094e-23,2.1827090201534227e-14,1.1398740647799838e-21,1.62836773772031e-15,5.494949642986561e-23,2.155046821394266e-15,3.9044447786522694e-14,3.688547363681173e-25,1.5024055234566305e-22,1.3982223589944714e-18,6.628033467573295e-14,5.969665692742971e-20,1.7225798903802575e-11,1.0947091945277292e-09,1.0611190545874904e-07,3.102366218111619e-19,3.865640352005911e-27,2.4553551513939247e-16,3.3782207076105156e-28,1.599854403607026e-32,1.4822166649195778e-17,1.2765165197219727e-17,2.8822185570083676e-14,3.195053579461827e-20,0.7514288744462155,2.1047998586057557e-28,1.6283449284219976e-28,8.575656427367004e-26,2.3183504458705694e-21,2.4004354558367535e-22
2.5043478260869563,0.0007451675229095406,939.9369303574244,0.3665219636176353,9.832444692914613e-08,8.072695849267889e-14,3.1895988152937526e-12,0.15004500957761657,2.44004321166763e-09,0.07379700715429355,1.2086856710184234e-08,8.677069435662158e-11,4.8815703371814724e-43,2.2805836368639334e-31,4.974380717577458e-22,4.3258282770013135e-23,1.168736164478747e-14,6.242413672827934e-11,1.910500023662411e-06,0.02472637922548663,5.805211665861537e-20,2.1562868023369804e-12,1.131661762104739e-22,1.9636449193097353e-19,3.417403234021684e-14,1.354766573355798e-24,8.337759629532686e-14,2.1847233155626988e-23,6.942629343898016e-15,3.4316471274370834e-22,5.133659573500666e-16,2.14051431517076e-23,8.626157037003876e-16,4.033158308730953e-14,2.936953004052035e-25,6.52226422828017e-23,1.4024869586275152e-18,6.869638119789091e-14,2.9177533485560393e-20,2.7843266523749405e-11,1.0881087055196814e-09,9.304399024474567e-08,2.911825028472579e-19,3.498176057754101e-27,2.294212979289996e-16,1.6492807347652021e-28,4.674143319331321e-33,1.481126167287599e-17,1.4375499709998743e-17,2.6032053807891174e-14,2.74717621222086e-20,0.7514294863763963,2.1434046940767297e-28,3.469274190536347e-29,1.0144875318969227e-26,7.040774420486099e-22,2.886043317144587e-23
